"pid","location","lat","lon"
1623,"78 COVE ST",41.2550898,-72.8976745
1624,"82 COVE ST",41.2551416,-72.8975558
1625,"88 COVE ST #A",40.898814,-73.396722
1626,"88 COVE ST #B",40.898814,-73.396722
1627,"86 COVE ST #A",40.898733,-73.3974549
1628,"86 COVE ST #B",40.898733,-73.3974549
1629,"94 COVE ST",41.2553408,-72.8971717
1630,"104 COVE ST",41.2555823,-72.8969657
1631,"176 MORRIS AV",41.2556421,-72.8966466
1632,"19 RHEA ST",41.2545589,-72.898066
1633,"75 COVE ST",41.2547101,-72.8975421
1634,NA,40.6004643,-73.752093
1635,NA,40.6004643,-73.752093
1636,"81 COVE ST",41.2548411,-72.8973451
1637,"87 COVE ST",41.2549444,-72.8971453
1638,"93 COVE ST",41.2549814,-72.8970398
1639,"103 COVE ST",41.2551436,-72.8966564
1640,"312 LIGHTHOUSE RD",41.2548104,-72.8967933
1641,"310 LIGHTHOUSE RD",41.2547474,-72.8969101
1642,"308 LIGHTHOUSE RD",41.2547333,-72.8970306
1643,"300 LIGHTHOUSE RD",41.254632,-72.897207
1644,"296 LIGHTHOUSE RD",41.254543,-72.897356
1645,"290 LIGHTHOUSE RD",41.2544474,-72.8975141
1646,"284 LIGHTHOUSE RD",41.2543412,-72.8976569
1647,"280 LIGHTHOUSE RD",41.2542708,-72.8978231
1648,"11 RHEA ST",41.2544382,-72.8979051
1649,"DOTY PL",41.2535424,-72.8971536
1650,"9 DOTY PL",41.2533825,-72.897147
1651,"7 DOTY PL",41.253452,-72.897024
1652,"5 DOTY PL",41.2535356,-72.8969127
1653,"1 DOTY PL",41.2537374,-72.896624
1654,"MORRIS AV",41.2531259,-72.8965298
1655,"100 MORRIS AV",41.25326,-72.89685
1656,NA,40.6004643,-73.752093
1657,"92 MORRIS AV",41.253125,-72.896893
1658,"88 MORRIS AV",41.252989,-72.896867
1659,"MARIN RD",41.2529434,-72.8980897
1660,"MARIN RD",41.2529434,-72.8980897
1661,"MARIN RD",41.2529434,-72.8980897
1662,"MARIN RD",41.2529434,-72.8980897
1663,"MARIN RD",41.2529434,-72.8980897
1664,"80 MORRIS AV",41.252832,-72.89685
1665,"76 MORRIS AV",41.2527054,-72.896729
1666,"70 MORRIS AV",41.252537,-72.8967279
1667,"66 MORRIS AV",41.2523984,-72.8966739
1668,"58 MORRIS AV",41.252241,-72.896816
1669,"54 MORRIS AV",41.2521458,-72.8966074
1670,"48 MORRIS AV",41.252001,-72.896612
1671,"46 MORRIS AV",41.251864,-72.896557
1672,"44 MORRIS AV",41.251803,-72.896905
1673,"40 MORRIS AV",41.251719,-72.896576
1674,"36 MORRIS AV",41.251599,-72.896396
1675,"32 MORRIS AV",41.2514672,-72.8963526
1676,"28 MORRIS AV",41.251336,-72.8963185
1677,"24 MORRIS AV",41.251197,-72.896384
1678,"16 MORRIS AV",41.251057,-72.896249
1679,"3 MEADOW VIEW ST",41.251254,-72.8958281
1680,"9 MEADOW VIEW ST",41.2512675,-72.8956151
1681,"15 MEADOW VIEW ST",41.251259,-72.89537
1682,"MORRIS AV",41.2531259,-72.8965298
1683,"17 ORCHARD AV",41.3179926,-72.9367264
1684,"7 ORCHARD AV",41.3018254,-72.9413199
1685,"72 OCEAN VIEW ST",41.2519259,-72.8955005
1686,"66 OCEAN VIEW ST",41.2517149,-72.8954931
1687,"10 MEADOW VIEW ST",41.251681,-72.895679
1688,"33 MORRIS AV",41.251593,-72.895926
1689,"39 MORRIS AV",41.2517373,-72.896006
1690,"45 MORRIS AV",41.251889,-72.89599
1691,"71 MORRIS AV",41.252686,-72.896255
1692,"15 SHEPARD AV",41.252692,-72.8959535
1693,"19 SHEPARD AV",41.25265,-72.895785
1694,"25 SHEPARD AV",41.2526785,-72.8956026
1695,"104 OCEAN VIEW ST",41.252683,-72.895334
1696,"94 OCEAN VIEW ST",41.2523989,-72.895451
1697,"16 ORCHARD AV",41.3020566,-72.9414844
1698,"20 ORCHARD AV",41.301988,-72.941917
1699,"59 MORRIS AV",41.252355,-72.896188
1700,"69 MORRIS AV",41.252549,-72.896221
1701,"103 OCEAN VIEW ST",41.2526579,-72.894806
1702,"61 SHEPARD AV",41.252529,-72.894379
1703,"SHEPARD AV",41.2528723,-72.8953688
1704,"86 MEADOW VIEW ST",41.252287,-72.894538
1705,"74 MEADOW VIEW ST",41.252021,-72.89463
1706,"63 OCEAN VIEW ST",41.251657,-72.894865
1707,"79 OCEAN VIEW ST",41.2520134,-72.8949619
1708,"83 OCEAN VIEW ST",41.2521285,-72.8949205
1709,"87 OCEAN VIEW ST",41.252294,-72.894887
1710,"95 OCEAN VIEW ST",41.252462,-72.894846
1711,"38 MORRIS AV",41.2515,-72.896844
1712,"MARION ST",41.2530157,-72.892575
1713,"MARION ST",41.2530157,-72.892575
1714,"160 MARION ST",41.2508709,-72.894711
1715,"156 MARION ST",41.250755,-72.8948039
1716,"152 MARION ST",41.250593,-72.8949559
1717,"115 MORRIS CREEK & DY",40.7095907,-74.3067388
1718,"MORRIS CREEK & DY",41.3740692,-88.439194
1719,"MORRIS CREEK & DY",41.3740692,-88.439194
1720,"10 MORRIS AV",41.250772,-72.895945
1721,"23 MEADOW VIEW ST",41.251018,-72.895257
1722,"175 MARION ST",41.25076,-72.893666
1723,"MARION ST",41.2530157,-72.892575
1724,"165 MARION ST",41.250547,-72.893944
1725,"159 MARION ST",41.250499,-72.894231
1726,"81 MORRIS CREEK & DY",40.70866,-74.305553
1727,"89 MORRIS CREEK & DY",40.7969976,-74.4770654
1728,"93 MORRIS CREEK & DY",40.8830456,-74.1168816
1729,"99 MORRIS CREEK & DY",40.709251,-74.305881
1730,"101 MORRIS CREEK & DY",39.9266081,-75.1475916
1731,"155 MARION ST",41.250175,-72.894702
1732,"149 MARION ST",41.250084,-72.894896
1733,"21 LIGHTHOUSE RD",41.250365,-72.900566
1734,"6 RAYNHAM RD",41.276916,-72.898846
1735,"307 WOODWARD AV",41.2772549,-72.898527
1736,"315 WOODWARD AV",41.277487,-72.898433
1737,"321 WOODWARD AV",41.277646,-72.898376
1738,"327 WOODWARD AV",41.277804,-72.898316
1739,"333 WOODWARD AV",41.277971,-72.898251
1740,"337 WOODWARD AV",41.278179,-72.898172
1741,"TUTTLE ST",41.2784179,-72.8984584
1742,"196 KNEELAND RD",41.278063,-72.8974099
1743,"19 TUTTLE ST",41.278099,-72.897657
1744,"190 KNEELAND RD",41.2778149,-72.897673
1745,"184 KNEELAND RD",41.277598,-72.897746
1746,"176 KNEELAND RD",41.277437,-72.8978
1747,"170 KNEELAND RD",41.277278,-72.897854
1748,"164 KNEELAND RD",41.2771128,-72.8978096
1749,"34 RAYNHAM RD",41.27681,-72.8978209
1750,"26 RAYNHAM RD",41.276836,-72.8980799
1751,"20 RAYNHAM RD",41.276866,-72.898339
1752,"12 RAYNHAM RD",41.276897,-72.898602
1753,"50 RAYNHAM RD",41.276729,-72.897307
1754,"165 KNEELAND RD",41.2769959,-72.89707
1755,"173 KNEELAND RD",41.277176,-72.8970049
1756,"179 KNEELAND RD",41.2774027,-72.897071
1757,"185 KNEELAND RD",41.27754,-72.896903
1758,"191 KNEELAND RD",41.2777079,-72.8968529
1759,"197 KNEELAND RD",41.277867,-72.896805
1760,"203 KNEELAND RD",41.278036,-72.896747
1761,"774 TOWNSEND AV",41.277942,-72.896105
1762,"766 TOWNSEND AV",41.27774,-72.896154
1763,"760 TOWNSEND AV",41.277536,-72.896202
1764,"752 TOWNSEND AV",41.2773309,-72.89625
1765,"744 TOWNSEND AV",41.277127,-72.896298
1766,"738 TOWNSEND AV",41.276922,-72.896346
1767,"720 TOWNSEND AV",41.276621,-72.89642
1768,"54 RAYNHAM RD",41.276693,-72.896972
1769,"10 TUTTLE ST",41.278588,-72.898139
1770,"363 WOODWARD AV",41.278773,-72.898051
1771,"367 WOODWARD AV",41.278914,-72.897908
1772,"375 WOODWARD AV",41.279083,-72.897847
1773,"383 WOODWARD AV",41.279328,-72.897762
1774,"393 WOODWARD AV",41.279568,-72.897673
1775,"399 WOODWARD AV",41.279732,-72.897613
1776,"405 WOODWARD AV",41.2799139,-72.8976649
1777,"411 WOODWARD AV",41.280059,-72.897494
1778,"415 WOODWARD AV",41.28022,-72.897433
1779,"421 WOODWARD AV",41.280378,-72.897376
1780,"429 WOODWARD AV",41.2805523,-72.8974163
1781,"3 UPSON TER",41.2807318,-72.897374
1782,"11 UPSON TER",41.280686,-72.897125
1783,"294 KNEELAND RD",41.280612,-72.896736
1784,"290 KNEELAND RD",41.280436,-72.896793
1785,"280 KNEELAND RD",41.280257,-72.896728
1786,"276 KNEELAND RD",41.2801199,-72.8969
1787,"270 KNEELAND RD",41.279945,-72.8968586
1788,"264 KNEELAND RD",41.279797,-72.897011
1789,"258 KNEELAND RD",41.279604,-72.8969841
1790,"252 KNEELAND RD",41.279469,-72.897121
1791,"246 KNEELAND RD",41.279306,-72.897177
1792,"240 KNEELAND RD",41.2791087,-72.8970878
1793,"234 KNEELAND RD",41.278982,-72.897281
1794,"228 KNEELAND RD",41.278811,-72.897339
1795,"222 KNEELAND RD",41.278646,-72.8973929
1796,"214 KNEELAND RD",41.278477,-72.897457
1797,"16 TUTTLE ST",41.278608,-72.89782
1798,"215 KNEELAND RD",41.278372,-72.896668
1799,"223 KNEELAND RD",41.278536,-72.8966049
1800,"229 KNEELAND RD",41.278702,-72.89655
1801,"241 KNEELAND RD",41.278861,-72.8965
1802,"245 KNEELAND RD",41.279017,-72.89645
1803,"249 KNEELAND RD",41.2792088,-72.8964953
1804,"253 KNEELAND RD",41.279344,-72.896351
1805,"259 KNEELAND RD",41.2795108,-72.896415
1806,"265 KNEELAND RD",41.279668,-72.896253
1807,"271 KNEELAND RD",41.279825,-72.896205
1808,"277 KNEELAND RD",41.279981,-72.896152
1809,"283 KNEELAND RD",41.280139,-72.896106
1810,"289 KNEELAND RD",41.280304,-72.89605
1811,"295 KNEELAND RD",41.2804829,-72.895996
1812,"864 TOWNSEND AV",41.280366,-72.89545
1813,"856 TOWNSEND AV",41.280153,-72.895514
1814,"850 TOWNSEND AV",41.2799369,-72.895582
1815,"840 TOWNSEND AV",41.279727,-72.895639
1816,"820 TOWNSEND AV",41.279523,-72.895695
1817,"818 TOWNSEND AV",41.279319,-72.895746
1818,"816 TOWNSEND AV",41.2791179,-72.895798
1819,"810 TOWNSEND AV",41.278914,-72.8958509
1820,"802 TOWNSEND AV",41.2787099,-72.895905
1821,"794 TOWNSEND AV",41.278508,-72.895962
1822,"786 TOWNSEND AV",41.278306,-72.896015
1823,"418 WOODWARD AV #1",41.2805,-72.898655
1824,"418 WOODWARD AV #2",41.2805,-72.898655
1825,"418 WOODWARD AV #3",41.2805,-72.898655
1826,"418 WOODWARD AV #4",41.2805,-72.898655
1827,"418 WOODWARD AV #5",41.2805,-72.898655
1828,"418 WOODWARD AV #6",41.2805,-72.898655
1829,"418 WOODWARD AV #7",41.2805,-72.898655
1830,"418 WOODWARD AV #8",41.2805,-72.898655
1831,"418 WOODWARD AV #9",41.2805,-72.898655
1832,"418 WOODWARD AV #10",41.2805,-72.898655
1833,"418 WOODWARD AV #11",41.2805,-72.898655
1834,"418 WOODWARD AV #12",41.2805,-72.898655
1835,"418 WOODWARD AV #13",41.2805,-72.898655
1836,"418 WOODWARD AV #14",41.2805,-72.898655
1837,"418 WOODWARD AV #15",41.2805,-72.898655
1838,"418 WOODWARD AV #16",41.2805,-72.898655
1839,"418 WOODWARD AV #17",41.2805,-72.898655
1840,"418 WOODWARD AV #18",41.2805,-72.898655
1841,"418 WOODWARD AV #19",41.2805,-72.898655
1842,"418 WOODWARD AV #20",41.2805,-72.898655
1843,"418 WOODWARD AV #21",41.2805,-72.898655
1844,"418 WOODWARD AV #22",41.2805,-72.898655
1845,"418 WOODWARD AV #23",41.2805,-72.898655
1846,"418 WOODWARD AV #24",41.2805,-72.898655
1847,"418 WOODWARD AV #25",41.2805,-72.898655
1848,"418 WOODWARD AV #26",41.2805,-72.898655
1849,"418 WOODWARD AV #27",41.2805,-72.898655
1850,"418 WOODWARD AV #28",41.2805,-72.898655
1851,"432 WOODWARD AV",41.280841,-72.898468
1852,"436 WOODWARD AV",41.280841,-72.8978407
1853,"82 FORT HALE RD",41.2729832,-72.900351
1854,"FORT HALE RD",41.2720981,-72.8948937
1855,"153 WOODWARD AV",41.273269,-72.900009
1856,"159 WOODWARD AV",41.2734468,-72.9001202
1857,"163 WOODWARD AV",41.273578,-72.9000869
1858,"169 WOODWARD AV",41.273663,-72.899821
1859,"175 WOODWARD AV",41.273796,-72.899769
1860,"181 WOODWARD AV",41.273956,-72.899711
1861,"3 HERVEY ST",41.274263,-72.899806
1862,"9 HERVEY ST",41.274217,-72.899527
1863,"17 HERVEY ST",41.2742431,-72.8992508
1864,"25 HERVEY ST",41.2742026,-72.8990384
1865,"29 HERVEY ST",41.2742032,-72.8988121
1866,"35 HERVEY ST",41.274104,-72.898647
1867,"42 KNEELAND RD",41.273848,-72.898988
1868,"36 KNEELAND RD",41.273677,-72.899057
1869,"30 KNEELAND RD",41.273507,-72.899119
1870,"24 KNEELAND RD",41.273357,-72.89917
1871,"20 KNEELAND RD",41.27321,-72.8992449
1872,"114 FORT HALE RD",41.2729069,-72.899042
1873,"110 FORT HALE RD",41.27292,-72.899236
1874,"104 FORT HALE RD",41.2728658,-72.8994352
1875,"100 FORT HALE RD",41.272955,-72.899593
1876,"94 FORT HALE RD",41.2729164,-72.8998017
1877,"90 FORT HALE RD",41.272926,-72.8999901
1878,"84 FORT HALE RD",41.2729494,-72.900153
1879,"9 KNEELAND RD",41.272948,-72.898589
1880,"25 KNEELAND RD",41.273265,-72.898127
1881,"33 KNEELAND RD",41.273439,-72.8983685
1882,"35 KNEELAND RD",41.273558,-72.898148
1883,"37 KNEELAND RD",41.273699,-72.898089
1884,"51 KNEELAND RD",41.2741,-72.8981
1885,"47 KNEELAND RD",41.273885,-72.8981529
1886,"59 HERVEY ST",41.273973,-72.89779
1887,"65 HERVEY ST",41.273795,-72.897608
1888,"71 HERVEY ST",41.2738749,-72.8973649
1889,"630 TOWNSEND AV",41.273943,-72.896932
1890,"620 TOWNSEND AV",41.273679,-72.896991
1891,"610 TOWNSEND AV",41.273461,-72.897152
1892,"602 TOWNSEND AV",41.273283,-72.897215
1893,"596 TOWNSEND AV",41.273139,-72.897251
1894,NA,40.6004643,-73.752093
1895,"138 FORT HALE RD",41.272767,-72.8981979
1896,"132 FORT HALE RD",41.2729511,-72.8984406
1897,"6 HERVEY ST",41.274767,-72.89965
1898,"219 WOODWARD AV",41.2750336,-72.8995125
1899,"225 WOODWARD AV",41.2751639,-72.899349
1900,"231 WOODWARD AV",41.2753241,-72.8993963
1901,"235 WOODWARD AV",41.2754565,-72.8993472
1902,"241 WOODWARD AV",41.275561,-72.899197
1903,"245 WOODWARD AV",41.2757463,-72.8992278
1904,"WOODWARD AV",41.2805178,-72.8977366
1905,"WOODWARD AV",41.2805178,-72.8977366
1906,"WOODWARD AV",41.2805178,-72.8977366
1907,"WOODWARD AV",41.2805178,-72.8977366
1908,"WOODWARD AV",41.2805178,-72.8977366
1909,"255 WOODWARD AV",41.275931,-72.89904
1910,"3 RAYNHAM RD",41.2763437,-72.8990287
1911,"11 RAYNHAM RD",41.2763073,-72.8987843
1912,"19 RAYNHAM RD",41.276197,-72.898549
1913,"25 RAYNHAM RD",41.276167,-72.898297
1914,"130 KNEELAND RD",41.276136,-72.898038
1915,"120 KNEELAND RD",41.275881,-72.898301
1916,"114 KNEELAND RD",41.275735,-72.898365
1917,"108 KNEELAND RD",41.275582,-72.898419
1918,"KNEELAND RD",41.2782363,-72.8971325
1919,"KNEELAND RD",41.2782363,-72.8971325
1920,"102 KNEELAND RD",41.275397,-72.898416
1921,"96 KNEELAND RD",41.2752439,-72.8983682
1922,"90 KNEELAND RD",41.275115,-72.89851
1923,"86 KNEELAND RD",41.2749386,-72.8984392
1924,"38 HERVEY ST",41.2746337,-72.8985343
1925,"30 HERVEY ST",41.2746939,-72.898771
1926,"22 HERVEY ST",41.2747699,-72.899098
1927,"16 HERVEY ST",41.274724,-72.899405
1928,NA,40.6004643,-73.752093
1929,"85 KNEELAND RD",41.274847,-72.897679
1930,"91 KNEELAND RD",41.274992,-72.897615
1931,"95 KNEELAND RD",41.2751834,-72.8977941
1932,"101 KNEELAND RD",41.275296,-72.897537
1933,"107 KNEELAND RD",41.2754831,-72.8977115
1934,"113 KNEELAND RD",41.2756527,-72.8976534
1935,"119 KNEELAND RD",41.27579,-72.897401
1936,"125 KNEELAND RD",41.2759799,-72.897504
1937,"131 KNEELAND RD",41.276161,-72.897451
1938,"55 RAYNHAM RD",41.2766568,-72.8970086
1939,"700 TOWNSEND AV",41.276022,-72.896562
1940,"694 TOWNSEND AV",41.275788,-72.896616
1941,"690 TOWNSEND AV",41.275585,-72.896659
1942,"680 TOWNSEND AV",41.275383,-72.896706
1943,"672 TOWNSEND AV",41.275179,-72.896752
1944,"664 TOWNSEND AV",41.274974,-72.896798
1945,"656 TOWNSEND AV",41.274769,-72.896844
1946,"650 TOWNSEND AV",41.274551,-72.896767
1947,"640 TOWNSEND AV",41.274349,-72.896811
1948,"74 HERVEY ST",41.274498,-72.897184
1949,"66 HERVEY ST",41.274527,-72.897423
1950,"60 HERVEY ST",41.274559,-72.897661
1951,"54 HERVEY ST",41.274595,-72.8979729
1952,"5 POPE ST",41.2705354,-72.9005086
1953,"17 POPE ST",41.270399,-72.900172
1954,"25 POPE ST",41.270362,-72.8999149
1955,"35 POPE ST",41.270314,-72.8996389
1956,"41 POPE ST",41.270272,-72.899368
1957,"43 POPE ST",41.2702389,-72.89919
1958,"49 POPE ST",41.270218,-72.899019
1959,"51 POPE ST",41.2702558,-72.8988632
1960,"59 POPE ST",41.2702313,-72.8986413
1961,"65 POPE ST",41.270125,-72.8984739
1962,"69 POPE ST",41.2701511,-72.8982854
1963,"73 POPE ST",41.2701793,-72.8980582
1964,"480 TOWNSEND AV",41.269836,-72.897509
1965,"458 TOWNSEND AV",41.26925,-72.897327
1966,"450 TOWNSEND AV",41.269091,-72.897308
1967,"444 TOWNSEND AV",41.268944,-72.897323
1968,"440 TOWNSEND AV",41.268763,-72.897288
1969,"430 TOWNSEND AV",41.268568,-72.897237
1970,"TOWNSEND AV",41.2741667,-72.896459
1971,"24 WOODWARD AV #1",42.5172298,-83.1848194
1972,"24 WOODWARD AV #2",42.5172298,-83.1848194
1973,"24 WOODWARD AV #3",42.5172298,-83.1848194
1974,"24 WOODWARD AV #4",42.5172298,-83.1848194
1975,"24 WOODWARD AV #5",42.5172298,-83.1848194
1976,"24 WOODWARD AV #6",42.5172298,-83.1848194
1977,"24 WOODWARD AV #7",42.5172298,-83.1848194
1978,"24 WOODWARD AV #8",42.5172298,-83.1848194
1979,"24 WOODWARD AV #9",42.5172298,-83.1848194
1980,"24 WOODWARD AV #10",42.5172298,-83.1848194
1981,"24 WOODWARD AV #11",42.5172298,-83.1848194
1982,"24 WOODWARD AV #12",42.5172298,-83.1848194
1983,"24 WOODWARD AV #13",42.5172298,-83.1848194
1984,"24 WOODWARD AV #14",42.5172298,-83.1848194
1985,"24 WOODWARD AV #15",42.5172298,-83.1848194
1986,"24 WOODWARD AV #16",42.5172298,-83.1848194
1987,"24 WOODWARD AV #17",42.5172298,-83.1848194
1988,"24 WOODWARD AV #18",42.5172298,-83.1848194
1989,"24 WOODWARD AV #19",42.5172298,-83.1848194
1990,"24 WOODWARD AV #20",42.5172298,-83.1848194
1991,"24 WOODWARD AV #21",42.5172298,-83.1848194
1992,"24 WOODWARD AV #22",42.5172298,-83.1848194
1993,"24 WOODWARD AV #23",42.5172298,-83.1848194
1994,"24 WOODWARD AV #24",42.5172298,-83.1848194
1995,"24 WOODWARD AV #25",42.5172298,-83.1848194
1996,"24 WOODWARD AV #26",42.5172298,-83.1848194
1997,"24 WOODWARD AV #27",42.5172298,-83.1848194
1998,"24 WOODWARD AV #28",42.5172298,-83.1848194
1999,"24 WOODWARD AV #29",42.5172298,-83.1848194
2000,"24 WOODWARD AV #30",42.5172298,-83.1848194
2001,"24 WOODWARD AV #31",42.5172298,-83.1848194
2002,"24 WOODWARD AV #32",42.5172298,-83.1848194
2003,"24 WOODWARD AV #33",42.5172298,-83.1848194
2004,"24 WOODWARD AV #34",42.5172298,-83.1848194
2005,"24 WOODWARD AV #35",42.5172298,-83.1848194
2006,"24 WOODWARD AV #36",42.5172298,-83.1848194
2007,"24 WOODWARD AV #37",42.5172298,-83.1848194
2008,"24 WOODWARD AV #38",42.5172298,-83.1848194
2009,"24 WOODWARD AV #39",42.5172298,-83.1848194
2010,"24 WOODWARD AV #40",42.5172298,-83.1848194
2011,"24 WOODWARD AV #41",42.5172298,-83.1848194
2012,"24 WOODWARD AV #42",42.5172298,-83.1848194
2013,"24 WOODWARD AV #43",42.5172298,-83.1848194
2014,"24 WOODWARD AV #44",42.5172298,-83.1848194
2015,"24 WOODWARD AV #45",42.5172298,-83.1848194
2016,"24 WOODWARD AV #46",42.5172298,-83.1848194
2017,"24 WOODWARD AV #47",42.5172298,-83.1848194
2018,"24 WOODWARD AV #48",42.5172298,-83.1848194
2019,"24 WOODWARD AV #49",42.5172298,-83.1848194
2020,"24 WOODWARD AV #50",42.5172298,-83.1848194
2021,"24 WOODWARD AV #51",42.5172298,-83.1848194
2022,"24 WOODWARD AV #52",42.5172298,-83.1848194
2023,"24 WOODWARD AV #53",42.5172298,-83.1848194
2024,"24 WOODWARD AV #54",42.5172298,-83.1848194
2025,"24 WOODWARD AV #55",42.5172298,-83.1848194
2026,"24 WOODWARD AV #56",42.5172298,-83.1848194
2027,"24 WOODWARD AV #57",42.5172298,-83.1848194
2028,"24 WOODWARD AV #58",42.5172298,-83.1848194
2029,"24 WOODWARD AV #59",42.5172298,-83.1848194
2030,"24 WOODWARD AV #60",42.5172298,-83.1848194
2031,"24 WOODWARD AV #61",42.5172298,-83.1848194
2032,"24 WOODWARD AV #62",42.5172298,-83.1848194
2033,"HALE RD",41.2720981,-72.8948937
2034,"HALE RD",41.2720981,-72.8948937
2035,"HALE RD",41.2720981,-72.8948937
2036,"HALE RD",41.2720981,-72.8948937
2037,"HALE RD",41.2720981,-72.8948937
2038,"HALE RD",41.2720981,-72.8948937
2039,"HALE RD",41.2720981,-72.8948937
2040,"HALE RD",41.2720981,-72.8948937
2041,"HALE RD",41.2720981,-72.8948937
2042,"HALE RD",41.2720981,-72.8948937
2043,"HALE RD",41.2720981,-72.8948937
2044,"WOODWARD LA",41.308274,-72.9278835
2045,"HALE RD",41.2720981,-72.8948937
2046,"WOODWARD AV",41.2805178,-72.8977366
2047,"47 WOODWARD AV",41.270365,-72.90054
2048,NA,40.6004643,-73.752093
2049,"83 FORT HALE RD",41.2725722,-72.9002444
2050,"87 FORT HALE RD",41.2725464,-72.9000629
2051,"93 FORT HALE RD",41.2725444,-72.8998668
2052,"99 FORT HALE RD",41.2725007,-72.8997074
2053,"103 FORT HALE RD",41.272391,-72.899527
2054,"111 FORT HALE RD",41.2723749,-72.89935
2055,"113 FORT HALE RD",41.27246,-72.8991433
2056,"119 FORT HALE RD",41.272341,-72.898985
2057,"123 FORT HALE RD",41.27234,-72.898795
2058,"127 FORT HALE RD",41.2723964,-72.8986124
2059,"133 FORT HALE RD",41.272306,-72.898444
2060,"137 FORT HALE RD",41.272289,-72.898264
2061,"145 FORT HALE RD",41.2723533,-72.8980667
2062,"149 FORT HALE RD",41.2723289,-72.8978719
2063,"153 FORT HALE RD",41.272247,-72.897723
2064,"564 TOWNSEND AV",41.272242,-72.897311
2065,"552 TOWNSEND AV",41.272017,-72.897236
2066,"548 TOWNSEND AV",41.271878,-72.897231
2067,"96 MORSE PL",41.2717342,-72.8971394
2068,"88 MORSE PL",41.2718077,-72.8975851
2069,"70 MORSE PL",41.271876,-72.898049
2070,"MORSE PL",41.2716469,-72.8991763
2071,"60 MORSE PL",41.271887,-72.898323
2072,"52 MORSE PL",41.271902,-72.898766
2073,"46 MORSE PL",41.2719189,-72.899022
2074,"40 MORSE PL",41.27192,-72.8992109
2075,"34 MORSE PL",41.271924,-72.899396
2076,"30 MORSE PL",41.271935,-72.899574
2077,"24 MORSE PL",41.27194,-72.89975
2078,"16 MORSE PL",41.2717921,-72.9000028
2079,"99 WOODWARD AV",41.271807,-72.9003819
2080,"105 WOODWARD AV",41.271946,-72.900225
2081,"109 WOODWARD AV",41.27208,-72.900206
2082,"115 WOODWARD AV",41.272283,-72.900184
2083,"5 MORSE PL",41.2715331,-72.9004387
2084,"11 MORSE PL",41.2715117,-72.9002032
2085,"17 MORSE PL",41.271304,-72.899997
2086,"MORSE PL",41.2716469,-72.8991763
2087,"27 MORSE PL",41.271395,-72.89967
2088,"35 MORSE PL",41.271393,-72.899436
2089,"41 MORSE PL",41.271388,-72.8991549
2090,"49 MORSE PL",41.271381,-72.898828
2091,"57 MORSE PL",41.271422,-72.898547
2092,"61 MORSE PL",41.271371,-72.89838
2093,"65 MORSE PL",41.2714141,-72.8982015
2094,"75 MORSE PL",41.2714199,-72.8978188
2095,"536 TOWNSEND AV",41.271416,-72.897341
2096,"534 TOWNSEND AV",41.271177,-72.89734
2097,"530 TOWNSEND AV",41.270904,-72.897249
2098,"518 TOWNSEND AV",41.270874,-72.897799
2099,"512 TOWNSEND AV",41.27067,-72.897254
2100,"506 TOWNSEND AV",41.270516,-72.897246
2101,"500 TOWNSEND AV",41.270368,-72.897236
2102,"84 POPE ST",41.2705089,-72.897651
2103,"78 POPE ST",41.270551,-72.897887
2104,"72 POPE ST",41.2705849,-72.898101
2105,"66 POPE ST",41.270617,-72.898318
2106,"62 POPE ST",41.270957,-72.898361
2107,"58 POPE ST",41.2706609,-72.898627
2108,"54 POPE ST",41.2706573,-72.8988623
2109,"48 POPE ST",41.270992,-72.898921
2110,"44 POPE ST",41.2707268,-72.8991444
2111,"38 POPE ST",41.2709,-72.899305
2112,"34 POPE ST",41.270926,-72.899486
